"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 04 19:37:56 GMT 2021","Tue May 04 19:37:56 GMT 2021","23","","[INTEGRATION] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que não existe",""
"passed","Tue May 04 19:37:42 GMT 2021","Tue May 04 19:37:42 GMT 2021","34","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto que contenha um carrinho",""
"passed","Tue May 04 19:37:37 GMT 2021","Tue May 04 19:37:37 GMT 2021","24","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário já cadastrado (fulano@qa)",""
"passed","Tue May 04 19:37:37 GMT 2021","Tue May 04 19:37:37 GMT 2021","20","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com email inexistente",""
"passed","Tue May 04 19:37:37 GMT 2021","Tue May 04 19:37:37 GMT 2021","17","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com senha inválida",""
"passed","Tue May 04 19:38:06 GMT 2021","Tue May 04 19:38:06 GMT 2021","23","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome, email e senha de um usuário válido",""
"passed","Tue May 04 19:37:41 GMT 2021","Tue May 04 19:37:41 GMT 2021","38","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Tue May 04 19:37:37 GMT 2021","Tue May 04 19:37:37 GMT 2021","21","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login sem preencher o email do usuário",""
"passed","Tue May 04 19:38:06 GMT 2021","Tue May 04 19:38:06 GMT 2021","17","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome de um usuário válido",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","16","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca inválida",""
"passed","Tue May 04 19:37:57 GMT 2021","Tue May 04 19:37:57 GMT 2021","28","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca correta de: nome válido e email válido",""
"passed","Tue May 04 19:37:41 GMT 2021","Tue May 04 19:37:41 GMT 2021","34","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto que não existe",""
"passed","Tue May 04 19:37:41 GMT 2021","Tue May 04 19:37:41 GMT 2021","63","","[INTEGRATION] :: Deletar Produtos sem Token de autorização","","","","/DELETE - Deletar um produto válido sem utilização de token",""
"passed","Tue May 04 19:38:02 GMT 2021","Tue May 04 19:38:02 GMT 2021","21","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem password",""
"passed","Tue May 04 19:37:43 GMT 2021","Tue May 04 19:37:43 GMT 2021","14","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos pelo _id na URL que não existe",""
"passed","Tue May 04 19:37:24 GMT 2021","Tue May 04 19:37:24 GMT 2021","15","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido sem utilização de token",""
"passed","Tue May 04 19:37:23 GMT 2021","Tue May 04 19:37:23 GMT 2021","47","","[INTEGRATION] :: Deletar Carrinhos quando ""Concluir uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido sem utilização de token",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","16","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca em branco",""
"passed","Tue May 04 19:37:43 GMT 2021","Tue May 04 19:37:43 GMT 2021","17","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo nome",""
"passed","Tue May 04 19:37:43 GMT 2021","Tue May 04 19:37:43 GMT 2021","17","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo nome",""
"passed","Tue May 04 19:37:57 GMT 2021","Tue May 04 19:37:57 GMT 2021","18","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome sem parâmetro e email válido",""
"passed","Tue May 04 19:37:57 GMT 2021","Tue May 04 19:37:57 GMT 2021","18","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome válido e email inválido",""
"passed","Tue May 04 19:37:33 GMT 2021","Tue May 04 19:37:33 GMT 2021","41","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo a quantidade não seja suficiente",""
"passed","Tue May 04 19:38:06 GMT 2021","Tue May 04 19:38:06 GMT 2021","25","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem preencher o nome, email e password",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","29","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o mesmo nome",""
"passed","Tue May 04 19:37:52 GMT 2021","Tue May 04 19:37:52 GMT 2021","50","","[INTEGRATION] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto válido",""
"passed","Tue May 04 19:37:24 GMT 2021","Tue May 04 19:37:24 GMT 2021","36","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" que não existe para o usuário",""
"passed","Tue May 04 19:37:37 GMT 2021","Tue May 04 19:37:37 GMT 2021","19","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário criado fake",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","64","","[INTEGRATION] :: Cadastrar Produtos sem Token de autorização","","","","/POST - Cadastrar um produto válido sem utilização de token",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","13","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e preço total inválido",""
"passed","Tue May 04 19:37:32 GMT 2021","Tue May 04 19:37:33 GMT 2021","59","","[INTEGRATION] :: Cadastrar Carrinhos sem Token de autorização","","","","/POST - Cadastrar um carrinho válido sem utilização de token",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","42","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher nenhum campo",""
"passed","Tue May 04 19:38:02 GMT 2021","Tue May 04 19:38:02 GMT 2021","18","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem email",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","35","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto válido com utilização de token",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","30","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Descrição não sendo uma string",""
"passed","Tue May 04 19:37:37 GMT 2021","Tue May 04 19:37:37 GMT 2021","36","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login sem preencher o email e a senha",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","38","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar todos os carrinhos cadastrados",""
"passed","Tue May 04 19:38:02 GMT 2021","Tue May 04 19:38:02 GMT 2021","22","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem a flag de admin",""
"passed","Tue May 04 19:37:57 GMT 2021","Tue May 04 19:37:57 GMT 2021","16","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome inválido e email válido",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","14","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e quantidade total válida",""
"passed","Tue May 04 19:38:01 GMT 2021","Tue May 04 19:38:02 GMT 2021","51","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário válido",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","28","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Preço não sendo um number",""
"passed","Tue May 04 19:38:02 GMT 2021","Tue May 04 19:38:02 GMT 2021","21","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem nenhuma informação preenchida",""
"passed","Tue May 04 19:37:57 GMT 2021","Tue May 04 19:37:57 GMT 2021","33","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar todos os usuários cadastrados",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","23","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Quantidade não sendo um number",""
"passed","Tue May 04 19:37:56 GMT 2021","Tue May 04 19:37:56 GMT 2021","15","","[INTEGRATION] :: Deletar Usuários","","","","/DELETE - Deletar um usuário com _id em branco",""
"passed","Tue May 04 19:37:24 GMT 2021","Tue May 04 19:37:24 GMT 2021","50","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido com utilização de token",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","26","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Preco",""
"passed","Tue May 04 19:38:06 GMT 2021","Tue May 04 19:38:06 GMT 2021","20","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem preencher o email",""
"passed","Tue May 04 19:37:33 GMT 2021","Tue May 04 19:37:33 GMT 2021","63","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar mais de um carrinho para o mesmo usuário",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","16","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados por um _id inválido",""
"passed","Tue May 04 19:37:41 GMT 2021","Tue May 04 19:37:42 GMT 2021","35","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Tue May 04 19:37:47 GMT 2021","Tue May 04 19:37:47 GMT 2021","26","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Quantidade",""
"passed","Tue May 04 19:38:02 GMT 2021","Tue May 04 19:38:02 GMT 2021","18","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário já cadastrado",""
"passed","Tue May 04 19:37:33 GMT 2021","Tue May 04 19:37:33 GMT 2021","50","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Tue May 04 19:37:43 GMT 2021","Tue May 04 19:37:43 GMT 2021","14","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pela descrição",""
"passed","Tue May 04 19:38:06 GMT 2021","Tue May 04 19:38:06 GMT 2021","24","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar um usuário que não existe na base",""
"passed","Tue May 04 19:37:33 GMT 2021","Tue May 04 19:37:33 GMT 2021","43","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho válido com utilização de token",""
"passed","Tue May 04 19:37:43 GMT 2021","Tue May 04 19:37:43 GMT 2021","51","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar todos os produtos cadastrados",""
"passed","Tue May 04 19:37:28 GMT 2021","Tue May 04 19:37:28 GMT 2021","15","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário inválido",""
"passed","Tue May 04 19:38:06 GMT 2021","Tue May 04 19:38:06 GMT 2021","30","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar email de um usuário válido",""
"passed","Tue May 04 19:37:24 GMT 2021","Tue May 04 19:37:24 GMT 2021","43","","[INTEGRATION] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" que não existe para o usuário",""
