"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 22:26:16 GMT 2021","Thu May 06 22:26:16 GMT 2021","21","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido sem utilização de token",""
"passed","Thu May 06 22:26:16 GMT 2021","Thu May 06 22:26:16 GMT 2021","54","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" que não existe para o usuário",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","67","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar todos os carrinhos cadastrados",""
"passed","Thu May 06 22:26:39 GMT 2021","Thu May 06 22:26:39 GMT 2021","51","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Thu May 06 22:26:16 GMT 2021","Thu May 06 22:26:16 GMT 2021","98","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido com utilização de token",""
"passed","Thu May 06 22:26:33 GMT 2021","Thu May 06 22:26:33 GMT 2021","16","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário já cadastrado (fulano@qa)",""
"passed","Thu May 06 22:26:34 GMT 2021","Thu May 06 22:26:34 GMT 2021","21","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher a senha",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","25","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo _id",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","23","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário",""
"passed","Thu May 06 22:26:28 GMT 2021","Thu May 06 22:26:28 GMT 2021","62","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar mais de um carrinho para o mesmo usuário",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","16","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pela descrição",""
"passed","Thu May 06 22:26:16 GMT 2021","Thu May 06 22:26:16 GMT 2021","96","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido com utilização de token",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","17","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo _id",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","21","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e quantidade total válida",""
"passed","Thu May 06 22:26:34 GMT 2021","Thu May 06 22:26:34 GMT 2021","22","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email e a senha",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","19","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total inválido",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","19","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e preço total válido",""
"passed","Thu May 06 22:26:33 GMT 2021","Thu May 06 22:26:34 GMT 2021","20","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com senha inválida",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","22","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","16","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos pelo _id na URL válido",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","16","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pela descrição",""
"passed","Thu May 06 22:26:33 GMT 2021","Thu May 06 22:26:33 GMT 2021","18","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário criado fake",""
"passed","Thu May 06 22:26:33 GMT 2021","Thu May 06 22:26:33 GMT 2021","18","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email do usuário",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","23","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca inválida",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","18","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo nome",""
"passed","Thu May 06 22:26:39 GMT 2021","Thu May 06 22:26:39 GMT 2021","52","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Thu May 06 22:26:28 GMT 2021","Thu May 06 22:26:28 GMT 2021","55","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","18","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo nome",""
"passed","Thu May 06 22:26:28 GMT 2021","Thu May 06 22:26:28 GMT 2021","58","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho válido com utilização de token",""
"passed","Thu May 06 22:26:22 GMT 2021","Thu May 06 22:26:22 GMT 2021","19","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e preço total inválido",""
"passed","Thu May 06 22:26:41 GMT 2021","Thu May 06 22:26:41 GMT 2021","44","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar todos os produtos cadastrados",""
"passed","Thu May 06 22:26:39 GMT 2021","Thu May 06 22:26:39 GMT 2021","44","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto que contenha um carrinho",""
