"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 04 19:35:39 GMT 2021","Tue May 04 19:35:40 GMT 2021","48","","[INTEGRATION] :: Cadastrar Produtos sem Token de autorização","","","","/POST - Cadastrar um produto válido sem utilização de token",""
"passed","Tue May 04 19:35:15 GMT 2021","Tue May 04 19:35:15 GMT 2021","22","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo preço total inválido",""
"passed","Tue May 04 19:35:51 GMT 2021","Tue May 04 19:35:51 GMT 2021","19","","[INTEGRATION] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que não existe",""
"passed","Tue May 04 19:35:58 GMT 2021","Tue May 04 19:35:58 GMT 2021","22","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem nome",""
"passed","Tue May 04 19:35:27 GMT 2021","Tue May 04 19:35:27 GMT 2021","33","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login sem preencher o email do usuário",""
"passed","Tue May 04 19:35:34 GMT 2021","Tue May 04 19:35:34 GMT 2021","20","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pela descrição",""
"passed","Tue May 04 19:35:15 GMT 2021","Tue May 04 19:35:15 GMT 2021","21","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total inválido",""
"passed","Tue May 04 19:35:32 GMT 2021","Tue May 04 19:35:33 GMT 2021","53","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto que contenha um carrinho",""
"passed","Tue May 04 19:36:04 GMT 2021","Tue May 04 19:36:04 GMT 2021","17","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem preencher o nome",""
"passed","Tue May 04 19:35:53 GMT 2021","Tue May 04 19:35:53 GMT 2021","20","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários cadastrados pelo nome",""
"passed","Tue May 04 19:35:21 GMT 2021","Tue May 04 19:35:21 GMT 2021","59","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o _id do produto não existe",""
"passed","Tue May 04 19:35:08 GMT 2021","Tue May 04 19:35:08 GMT 2021","118","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido com utilização de token",""
"passed","Tue May 04 19:35:34 GMT 2021","Tue May 04 19:35:34 GMT 2021","21","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo _id",""
"passed","Tue May 04 19:35:26 GMT 2021","Tue May 04 19:35:26 GMT 2021","30","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário criado fake",""
"passed","Tue May 04 19:35:59 GMT 2021","Tue May 04 19:35:59 GMT 2021","26","","[INTEGRATION] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem a flag de admin",""
"passed","Tue May 04 19:36:04 GMT 2021","Tue May 04 19:36:04 GMT 2021","18","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome de um usuário válido",""
"passed","Tue May 04 19:35:40 GMT 2021","Tue May 04 19:35:40 GMT 2021","37","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Nome não sendo uma string",""
"passed","Tue May 04 19:35:51 GMT 2021","Tue May 04 19:35:51 GMT 2021","17","","[INTEGRATION] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que contenha um carrinho",""
"passed","Tue May 04 19:35:34 GMT 2021","Tue May 04 19:35:34 GMT 2021","18","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo _id",""
"passed","Tue May 04 19:35:40 GMT 2021","Tue May 04 19:35:40 GMT 2021","38","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Quantidade",""
"passed","Tue May 04 19:35:08 GMT 2021","Tue May 04 19:35:08 GMT 2021","53","","[INTEGRATION] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" que não existe para o usuário",""
"passed","Tue May 04 19:35:26 GMT 2021","Tue May 04 19:35:27 GMT 2021","23","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login com tipo de email inválido",""
"passed","Tue May 04 19:35:15 GMT 2021","Tue May 04 19:35:15 GMT 2021","23","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pela quantidade total",""
"passed","Tue May 04 19:35:14 GMT 2021","Tue May 04 19:35:14 GMT 2021","34","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário",""
"passed","Tue May 04 19:35:27 GMT 2021","Tue May 04 19:35:27 GMT 2021","24","","[INTEGRATION] :: Realizar Login","","","","/POST - Realizar login sem preencher a senha",""
"passed","Tue May 04 19:35:32 GMT 2021","Tue May 04 19:35:32 GMT 2021","49","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Tue May 04 19:35:40 GMT 2021","Tue May 04 19:35:40 GMT 2021","38","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Descrição",""
"passed","Tue May 04 19:35:21 GMT 2021","Tue May 04 19:35:21 GMT 2021","62","","[INTEGRATION] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Tue May 04 19:36:04 GMT 2021","Tue May 04 19:36:04 GMT 2021","19","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar nome, email e senha de um usuário válido",""
"passed","Tue May 04 19:35:15 GMT 2021","Tue May 04 19:35:15 GMT 2021","25","","[INTEGRATION] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e quantidade total inválida",""
"passed","Tue May 04 19:35:34 GMT 2021","Tue May 04 19:35:34 GMT 2021","16","","[INTEGRATION] :: Listar Produtos","","","","/GET - Listar produtos pelo _id na URL que não existe",""
"passed","Tue May 04 19:36:04 GMT 2021","Tue May 04 19:36:04 GMT 2021","15","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar sem preencher o password",""
"passed","Tue May 04 19:35:32 GMT 2021","Tue May 04 19:35:32 GMT 2021","55","","[INTEGRATION] :: Deletar Produtos","","","","/DELETE - Deletar um produto que não existe",""
"passed","Tue May 04 19:35:08 GMT 2021","Tue May 04 19:35:08 GMT 2021","121","","[INTEGRATION] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido com utilização de token",""
"passed","Tue May 04 19:36:04 GMT 2021","Tue May 04 19:36:04 GMT 2021","17","","[INTEGRATION] :: Editar Usuários","","","","/PUT - Editar email de um usuário válido",""
"passed","Tue May 04 19:35:53 GMT 2021","Tue May 04 19:35:53 GMT 2021","18","","[INTEGRATION] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome sem parâmetro e email válido",""
"passed","Tue May 04 19:35:40 GMT 2021","Tue May 04 19:35:40 GMT 2021","48","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Preco",""
"passed","Tue May 04 19:35:40 GMT 2021","Tue May 04 19:35:40 GMT 2021","45","","[INTEGRATION] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Quantidade não sendo um number",""
