"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","29","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher nenhum campo",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","15","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo preço total",""
"passed","Thu May 06 23:32:45 GMT 2021","Thu May 06 23:32:46 GMT 2021","30","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o mesmo nome",""
"passed","Thu May 06 23:32:40 GMT 2021","Thu May 06 23:32:40 GMT 2021","42","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar todos os produtos cadastrados",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","25","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Nome",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","13","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar email de um usuário válido",""
"passed","Thu May 06 23:32:45 GMT 2021","Thu May 06 23:32:45 GMT 2021","57","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto válido com utilização de token",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","15","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem alterar o email",""
"passed","Thu May 06 23:32:50 GMT 2021","Thu May 06 23:32:50 GMT 2021","38","","[PRODUTOS] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto válido",""
"passed","Thu May 06 23:32:30 GMT 2021","Thu May 06 23:32:30 GMT 2021","63","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar mais de um carrinho para o mesmo usuário",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:34 GMT 2021","14","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher a senha",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:34 GMT 2021","15","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário já cadastrado (fulano@qa)",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","14","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar nome de um usuário válido",""
"passed","Thu May 06 23:33:00 GMT 2021","Thu May 06 23:33:00 GMT 2021","14","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem email",""
"passed","Thu May 06 23:32:54 GMT 2021","Thu May 06 23:32:54 GMT 2021","15","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que contenha um carrinho",""
"passed","Thu May 06 23:32:50 GMT 2021","Thu May 06 23:32:50 GMT 2021","32","","[PRODUTOS] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto já existente",""
"passed","Thu May 06 23:32:40 GMT 2021","Thu May 06 23:32:40 GMT 2021","15","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo nome",""
"passed","Thu May 06 23:32:40 GMT 2021","Thu May 06 23:32:40 GMT 2021","14","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo _id",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","12","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem preencher o email",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","15","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar um usuário que não existe na base",""
"passed","Thu May 06 23:32:54 GMT 2021","Thu May 06 23:32:54 GMT 2021","14","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário com _id em branco",""
"passed","Thu May 06 23:32:50 GMT 2021","Thu May 06 23:32:50 GMT 2021","38","","[PRODUTOS] :: Editar Produtos com Token de autorização","","","","/PUT - Editar um produto não existente",""
"passed","Thu May 06 23:32:29 GMT 2021","Thu May 06 23:32:30 GMT 2021","42","","[CARRINHOS] :: Cadastrar Carrinhos sem Token de autorização","","","","/POST - Cadastrar um carrinho válido sem utilização de token",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","14","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e quantidade total inválida",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","24","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Quantidade",""
"passed","Thu May 06 23:33:00 GMT 2021","Thu May 06 23:33:00 GMT 2021","13","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem password",""
"passed","Thu May 06 23:32:30 GMT 2021","Thu May 06 23:32:30 GMT 2021","45","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o _id do produto não existe",""
"passed","Thu May 06 23:32:45 GMT 2021","Thu May 06 23:32:45 GMT 2021","61","","[PRODUTOS] :: Cadastrar Produtos sem Token de autorização","","","","/POST - Cadastrar um produto válido sem utilização de token",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","14","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário inválido",""
"passed","Thu May 06 23:32:20 GMT 2021","Thu May 06 23:32:20 GMT 2021","57","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido com utilização de token",""
"passed","Thu May 06 23:32:40 GMT 2021","Thu May 06 23:32:40 GMT 2021","14","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pela descrição",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","16","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo id do usuário",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:35 GMT 2021","20","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email e a senha",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","18","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem preencher o nome, email e password",""
"passed","Thu May 06 23:32:30 GMT 2021","Thu May 06 23:32:30 GMT 2021","62","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho válido com utilização de token",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","14","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e preço total válido",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","14","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem preencher o password",""
"passed","Thu May 06 23:32:39 GMT 2021","Thu May 06 23:32:39 GMT 2021","69","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto válido",""
"passed","Thu May 06 23:32:39 GMT 2021","Thu May 06 23:32:39 GMT 2021","52","","[PRODUTOS] :: Deletar Produtos sem Token de autorização","","","","/DELETE - Deletar um produto válido sem utilização de token",""
"passed","Thu May 06 23:32:50 GMT 2021","Thu May 06 23:32:50 GMT 2021","63","","[PRODUTOS] :: Editar Produtos sem Token de autorização","","","","/PUT - Editar um produto válido",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","14","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca incorreta de: id do usuário válido e preço total inválido",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","15","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados por um _id inválido",""
"passed","Thu May 06 23:32:40 GMT 2021","Thu May 06 23:32:40 GMT 2021","14","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos que não estão cadastrados pelo nome",""
"passed","Thu May 06 23:32:30 GMT 2021","Thu May 06 23:32:30 GMT 2021","47","","[CARRINHOS] :: Cadastrar Carrinhos com Token de autorização","","","","/POST - Cadastrar um carrinho cujo o produto esteja duplicado",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","14","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar password de um usuário válido",""
"passed","Thu May 06 23:32:20 GMT 2021","Thu May 06 23:32:20 GMT 2021","17","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" válido sem utilização de token",""
"passed","Thu May 06 23:32:20 GMT 2021","Thu May 06 23:32:20 GMT 2021","48","","[CARRINHOS] :: Deletar Carrinhos quando ""Cancelar uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""cancelar uma compra"" que não existe para o usuário",""
"passed","Thu May 06 23:33:00 GMT 2021","Thu May 06 23:33:00 GMT 2021","14","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem a flag de admin",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","15","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar com um email inválido",""
"passed","Thu May 06 23:32:20 GMT 2021","Thu May 06 23:32:20 GMT 2021","60","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" sem Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" válido sem utilização de token",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:34 GMT 2021","14","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login sem preencher o email do usuário",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","24","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Descrição",""
"passed","Thu May 06 23:32:56 GMT 2021","Thu May 06 23:32:56 GMT 2021","17","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca correta de: nome válido e email válido",""
"passed","Thu May 06 23:32:39 GMT 2021","Thu May 06 23:32:39 GMT 2021","72","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto que não existe",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:34 GMT 2021","15","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com tipo de email inválido",""
"passed","Thu May 06 23:32:54 GMT 2021","Thu May 06 23:32:54 GMT 2021","20","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário que não existe",""
"passed","Thu May 06 23:32:39 GMT 2021","Thu May 06 23:32:39 GMT 2021","38","","[PRODUTOS] :: Deletar Produtos","","","","/DELETE - Deletar um produto com _id em branco",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","14","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca correta de: id do usuário e quantidade total válida",""
"passed","Thu May 06 23:32:20 GMT 2021","Thu May 06 23:32:20 GMT 2021","49","","[CARRINHOS] :: Deletar Carrinhos quando ""Concluir uma Compra"" Token de autorização","","","","/DELETE - Deletar um carrinho quando ""concluir uma compra"" que não existe para o usuário",""
"passed","Thu May 06 23:32:54 GMT 2021","Thu May 06 23:32:54 GMT 2021","21","","[USUÁRIOS] :: Deletar Usuários","","","","/DELETE - Deletar um usuário válido",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","16","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca inválida",""
"passed","Thu May 06 23:32:56 GMT 2021","Thu May 06 23:32:56 GMT 2021","28","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome e email sem parâmetro",""
"passed","Thu May 06 23:32:40 GMT 2021","Thu May 06 23:32:40 GMT 2021","16","","[PRODUTOS] :: Listar Produtos","","","","/GET - Listar produtos cadastrados pelo _id",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:34 GMT 2021","16","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com sucesso com usuário criado fake",""
"passed","Thu May 06 23:32:56 GMT 2021","Thu May 06 23:32:56 GMT 2021","14","","[USUÁRIOS] :: Listar Usuários","","","","/GET - Listar usuários com uma busca incorreta de: nome inválido e email válido",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","29","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Preço não sendo um number",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","16","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos cadastrados pelo _id",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","32","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Nome não sendo uma string",""
"passed","Thu May 06 23:32:34 GMT 2021","Thu May 06 23:32:34 GMT 2021","13","","[LOGIN] :: Realizar Login","","","","/POST - Realizar login com senha inválida",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","24","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto com o campo Quantidade não sendo um number",""
"passed","Thu May 06 23:33:05 GMT 2021","Thu May 06 23:33:05 GMT 2021","16","","[USUÁRIOS] :: Editar Usuários","","","","/PUT - Editar sem preencher o nome",""
"passed","Thu May 06 23:32:25 GMT 2021","Thu May 06 23:32:25 GMT 2021","17","","[CARRINHOS] :: Listar Carrinhos","","","","/GET - Listar carrinhos com uma busca em branco",""
"passed","Thu May 06 23:32:46 GMT 2021","Thu May 06 23:32:46 GMT 2021","31","","[PRODUTOS] :: Cadastrar Produtos com Token de autorização","","","","/POST - Cadastrar um produto sem preencher o campo Preco",""
"passed","Thu May 06 23:33:00 GMT 2021","Thu May 06 23:33:00 GMT 2021","17","","[USUÁRIOS] :: Cadastrar Usuários","","","","/POST - Cadastrar um usuário sem nome",""
